SalaryUSD|Country|PrimaryDatabase|YearsWithThisDatabase|EmploymentStatus|JobTitle|ManageStaff|YearsWithThisTypeOfJob|HowManyCompanies|OtherPeopleOnYourTeam|PopulationOfLargestCityWithin20Miles|EmploymentSector|CareerPlansThisYear|Gender|DatabaseServers|Education|EducationIsComputerRelated|Certifications|HoursWorkedPerWeek|TelecommuteDaysPerWeek
77374|Australia|M|13|E|DBAG|N|13|1|0|m|PB|SE|M|20|Masters|No|N|40|three
38000|UK|M|10|E|DBAD|N|1|1|1|C|PB|SR|M|30|None (no degree completed)||N|40|zero
80000|Ireland|RDS|1|E|AN|N|3|2|3|c|PB|S|M|1|None (no degree completed)||YesExpired|40|zero
75000|USA||1|EC|AN|N|1|1|6|C|PB|S|M|3|Masters|No|N|40|one
87000|Denmark|M|7|IC|A|N|7|2|5|C|PB|S|M|3000|Bachelors (4 years)||YesValid|70|two
103000|Canada|M|5|E|A|Y|5|2|0|m|NP|SE|M|15|Bachelors (4 years)|No|N|46|zero
30300|UK|O|2|E|DA|N|2|1|3|C|LG|S|M|2|None (no degree completed)||YesValid|37|two
131000|USA|M|19|E|AN|N|3|4|0|m|PB|S|M|2|None (no degree completed)||YesExpired|35|zero
104000|USA|M|11|E|DBAP|N|2|4|1|m|PB|SE|M|250|Bachelors (4 years)|Yes|YesValid|40|five
45700|Australia|M|2|E|DBAP|N|2|1|6|m|PB|S|M|1000|None (no degree completed)||YesValid|40|zero
90000|USA|M|4|E|DT|N|4|1|2|m|PB|S|M|8|Bachelors (4 years)|No|N|45|zero
170000|USA|M|16|IC|DT|N|10|1|0|m|PB|S|M|8|Bachelors (4 years)|Yes|N|65|five
106000|USA|M|2|EC|AN|Y|2|1|1|C|PB|S|M|3|Bachelors (4 years)|No|N|60|one
150000|USA|M|5|E|M|Y|5|1|1|m|NP|S|M|5|Masters|No|N|35|one
90000|USA|M|4|E|D|N|4|1|0|C|PB|S|M|2|Bachelors (4 years)|No|N|50|zero
48000|UK|MA|5|EC|DBAG|N|6|1|1|C|PB|SE|M|0|None (no degree completed)|No|N|37|zero
93000|USA|M|5|E|DBAG|N|5|2|0|c|PB|SR|M|5|Associates (2 years)||YesValid|40|zero
80000|USA|M|7|E|M|Y|4|2|6|c|PB|S|M|2|Masters|No|N|40|zero
104000|USA|M|8|E|A|N|1|2|1|C|PB|S|M|6|Bachelors (4 years)|Yes|YesValid|40|one
135000|USA|M|10|E|DBAP|Y|10|1|0|C|PB|C|F|2000|Bachelors (4 years)|No|N|55|three
80000|USA|M|7|E|M|Y|4|2|6|c|PB|S|M|2|Masters|No|N|40|zero
65000|USA|O|2|E|AN|N|2|2|2|C|PB|S|M|4|Bachelors (4 years)|Yes|YesValid|40|zero
145000|USA|O|11|E|A|N|11|4|6|m|PB|SE|M|30|Bachelors (4 years)|Yes|N|55|zero
98000|USA|M|7|E|M|Y|7|1|0|C|E|S|M|6|Masters|Yes|YesValid|40|zero
40000|USA|M|1|E|AN|N|1|1|6|C|PB|C|M|3|Bachelors (4 years)|No|N|40|zero
124000|USA|M|13|E|DBAP|Y|8|3|0|C|PB|S|M|40|Bachelors (4 years)|Yes|YesValid|35|zero
75000|USA|M|6|E||N|8|3|6|m|PB|SE|M|1000|Bachelors (4 years)|No|N|42|five
105000|USA|M|7|E|E|N|7|2|2|c|PB|S|M|2|Bachelors (4 years)|Yes|N|40|zero
65000|USA|MS|4|E|DA|N|4|2|2|T|PB|SE|M|1|Bachelors (4 years)|Yes|N|45|zero
60000|USA|M|2|E|DBAG|N|2|1|1|T|E|S|M|8|Bachelors (4 years)|Yes|N|45|zero
61200|USA|M|2|E|AN|N|7|2|2|C|NP|SR|M|8|Associates (2 years)|No|N|45|one
95000|USA|M|5|E|DBAG|N|6|2|2|T|PB||M|15|Bachelors (4 years)|Yes|N|45|zero
92000|USA|M|5|E|A|N|1|1|1|C|PB|S|F|6|Associates (2 years)|No|N|35|zero
77000|USA|M|3|E|AN|N|2|1|6|c|SG|SE|M|8|Associates (2 years)|No|N|40|one
112000|USA|M|8|E|E|N|10|2|3|m|PB||M|20|Bachelors (4 years)|Yes|YesExpired|70|two
85500|Ireland|M|10|E|DBAG|N|10|3|1|C|PB|S|M|18|Masters|Yes|YesValid|40|zero
77000|USA|O|4|E|D|N|2|1|1|m|PB|S|M|10|Bachelors (4 years)|Yes|N|42|zero
93000|USA|M|7|E|D|N|6|2|0|m|E||M|2|Bachelors (4 years)|Yes|N|40|zero
125000|USA|M|14|EC|DBAG|Y|14|1|0|c|PB||M|50|Bachelors (4 years)|Yes|YesValid|45|one
126500|USA|M|5|E|AN|Y|6|2|3|m|PB|SE|M|10|Associates (2 years)||N|50|five
120000|USA|M|20|E|DBAG|N|20|6|0|m|PB|S|M|8|Bachelors (4 years)|Yes|N|50|two
65000|USA|M|10|E|DBAG|N|5|2|0|C|PB|S|M|3|Associates (2 years)|Yes|N|50|one
85000|Switzerland|M|10|E|DT|N|10|2|1|t|PB|S|M|200|Associates (2 years)||N|45|zero
108000|USA|M|6|E|M|Y|4|2|3|m|PB|SE|M|15|Masters|No|N|20|five
100000|USA|M|8|E|A|Y|3|5|0|t|PB|S|M|50|Bachelors (4 years)|Yes|N|60|one
70000|USA|M|1|E|D|Y|1|1|1|c|PB|SE|M|10|Associates (2 years)|No|N|55|zero
60000|USA|O|4|E||N|1|2|5|C|PB|SE|M|10|Bachelors (4 years)|No|N|40|zero
95000|UK|M|4|E|AN|Y|1|1|1|m|PB|SE|M|2|Masters|No|N|60|two
97335|USA|M|9|E|DBAP|N|9|3|6|C|PB|SE|M|500|Bachelors (4 years)|Yes|YesExpired|40|zero
178000|USA|M|20|E|DBAG|N|23|4|0|C|PB|S|M|30|None (no degree completed)||YesExpired|30|five
68000|USA|M|3|E|DBAP|N|3|1|0|C|PB|S|M|20|None (no degree completed)||YesValid|40|five
170000|USA||5|E|M|Y|2|1|0|m|PB|S|M|25|Bachelors (4 years)|Yes|N|55|five
77850|USA|M|3|E|DBAG|N|3|2|1|m|E|SR|M|6|Bachelors (4 years)|Yes|YesValid|40|zero
67500|USA|M|4|E|AN|N|3|2|2|C|PB|SE|M|3|Associates (2 years)|No|N|45|zero
135000|USA|M|7|E|DBAG|N|6|3|0|C|PB|SE|M|8|Bachelors (4 years)|No|N|40|one
62000|USA|M|5|E|AN|Y|4|1|1|C|PB|SE|M|3|None (no degree completed)||N|45|zero
140000|USA||1|E|DBAD|N|7|2|6|m|PB|S|M|100|Masters|Yes|N|35|two
103107|USA|M|10|E|DBAP|N|7|2|6|C|PB|S|M|400|Bachelors (4 years)|No|YesValid|42|one
116000|USA|M|5|E|E|N|5|2|0|m|PB|SE|M|6|Bachelors (4 years)|No|N|60|zero
85000|Norway|M|10|E|DBAG|N|16|3|1|C|PB|S|M|90|None (no degree completed)||N|45|one
135000|UK|M|15|E|DBAG|N|3|3|1|m|PB|C|M|70|Associates (2 years)|Yes|YesExpired|40|five
154000|USA||3|E|AN|N|4|1|6|m|PB|S|F|1|Masters|No|N|45|zero
36000|UK|M|2|E|D|N|2|1|1|C|PB|C|M|2|Bachelors (4 years)|No|N|40|zero
93000|USA|M|5|E|D|N|4|1|1|C|PB||M|10|Masters|Yes|N|40|one
108000|Iceland|M|21|E|DBAP|N|18|3|0|c|PB|S|M|100|Bachelors (4 years)|Yes|YesExpired|38|zero
65000|USA|A|3|E|AN|N|3|2|3|C|PB|S|F|2|Bachelors (4 years)|No|YesExpired|40|zero
150000|UK|M|4|IC|DT|N|4|4|1|c|PB|SR|F|4|Masters|Yes|YesValid|35|zero
48000|Germany|P|3|E||N|1|1|2|c|PB|S|M|30|Bachelors (4 years)|Yes|N|38|one
130000|USA|P|8|E|A|Y|5|2|1|c|PB|S|M|10|Bachelors (4 years)|No|YesExpired|40|one
69000|USA|MA|4|E|AN|N|4|1|1|c|PB|S|M|5|Masters|No|N|40|one
110000|USA|M|15|E|A|Y|6|1|0|C|SG|S|M|125|Bachelors (4 years)|Yes|YesExpired|55|five
110000|USA|M|15|E|A|Y|6|1|0|C|SG|S|M|125|Bachelors (4 years)|Yes|YesExpired|55|five
65000|UK|M|10|E|DBAG|N|5|2|1|C|PB|S|M|10|Bachelors (4 years)|No|YesValid|36|two
140000|USA|M|18|EC|DBAG|N|12|4|2|m|PB||M|20|Bachelors (4 years)|No|YesExpired|40|zero
80000|USA|M|1|E|DA|N|1|1|0|c|PB|S|M|2|Associates (2 years)|No|YesValid|40|zero
49200|Australia|M|5|E|DT|N|6|3|0|c|PB||M|3|Bachelors (4 years)|Yes|N|40|zero
160000|Australia|M|5|IC|DT|N|5|1|2|m|PB||M|16|Bachelors (4 years)|Yes|N|40|zero
109000|USA|O|5|E|DBAP|N|6|1|6|t|E|S|M|60|Bachelors (4 years)|Yes|YesExpired|45|two
78000|USA|P|3|E|DS|Y|3|1|1|C|PB|S|M|1|Bachelors (4 years)|No|N|45|zero
105000|USA|M|5|EC|DBAG|N|4|2|0|C|FG|S|M|40|Bachelors (4 years)|Yes|N|40|zero
77000|USA|M|4|E|DT|Y|4|1|2|m|PB|SE|M|1|Masters|No|N|50|four
55000|USA|M|1|E|AN|N|4|2|2|c|PB|SE|M|5|Bachelors (4 years)|No|N|40|two
38000|Romania|M|10|E|DT|N|5|1|5|m|PB|S|M|300|Bachelors (4 years)|No|N|50|one
44503|Italy|M|4|E|DT|N|4|2|2|c|PB|SE|M|10|Bachelors (4 years)|Yes|YesValid|40|zero
27000|Poland|M|4|E|DT|N|3|2|6|m|PB|S|M|10|Masters|No|YesExpired|40|zero
80000|USA|M|10|E|DBAG|N|3|2|2|t|NP||M|135|Masters|Yes|N|45|zero
100000|USA|M|5|E|DBAP|Y|1|2|0|T|PB|S|M|20|Bachelors (4 years)|Yes|N|40|zero
40000|USA|M|2|E|AN|Y|2|1|0|m|PB|SR|M|6|None (no degree completed)|No|N|45|zero
78000|Denmark|M|10|E|DBAG|N|8|3|0|c|PB|S|M|8|Associates (2 years)||YesValid|37|zero
190000|USA|M|12|E|DBAG|N|12|5|1|m|PB|S|M|50|Bachelors (4 years)|Yes|N|100|zero
120000|USA|M|5|EC|A|N|1|1|3|m|PB|S|M|30|Bachelors (4 years)|Yes|N|45|two
94000|USA|M|6|E|D|N|6|1|1|m|FG|SR|F|3|Bachelors (4 years)|Yes|N|40|one
114000|USA|M|2|E|DA|Y|2|1|5|C|PB|S|M|5|Bachelors (4 years)|No|N|65|zero
105000|USA|M|6|E|AN|N|3|1|0|m|PB|C|M|4|Bachelors (4 years)|Yes|N|50|zero
79000|USA|M|4|E|DT|N|3|1|1|m|PB|SR|M|10|None (no degree completed)||YesExpired|48|zero
118000|USA|M|7|E|D|N|4|2|0|T|PB|C|F|5|Bachelors (4 years)|No|N|75|zero
107000|USA|M|21|E|DBAG|N|21|3|0|C|PB|S|M|2|Bachelors (4 years)|Yes|YesExpired|45|one
90000|Belgium|M|10|IC|DA|Y|20|6|1|m|PB|SE|M|1|None (no degree completed)|No|N|30|one
72000|Israel|M|19|E|DBAG|N|15|2|0|T|PB|S|M|5|Masters||YesValid|40|zero
41436|Netherlands|M|10|E|DBAP|N|9|1|0|C|PB||M|10|Associates (2 years)|Yes|N|40|one
41300|Netherlands|A|5|EC|D|Y|5|1|6|m|PB|SE|M|10|Masters|Yes|YesValid|32|zero
90000|USA|M|8|E|DBAP|N|8|2|1|m|PB|S|M|30|None (no degree completed)||YesValid|45|five
110000|USA|P|1|E|M|Y|4|2|0|m|PB|S|M|4|Bachelors (4 years)|No|N|40|zero
97000|USA|M|20|E||N|6|2|1|C|SG|C|M|2|Bachelors (4 years)|No|YesExpired|40|zero
110000|USA|M|20|EC|DBAP|N|20|6|6|c|PB|S|M|1000|Masters|Yes|YesExpired|45|five
275000|UK|M|18|IC|DBAP|N|18|6|2|m|PB|C|M|200|Bachelors (4 years)|No|YesExpired|35|one
81500|USA|M|4|E|DT|N|4|2|0|C|PB|SR|M|2|Bachelors (4 years)|No|N|40|zero
80000|USA|M|7|E|DBAG|N|2|2|1|C|PB|S|M|35|None (no degree completed)||YesValid|40|zero
165000|USA|M|21|EC|A|N|1|4|4|c|FG|S|M|6|None (no degree completed)||YesValid|50|zero
69610|Canada|M|14|E|DBAG|Y|7|3|3|C|SG|SE|M|200|Associates (2 years)|Yes|YesExpired|37|zero
125000|USA|M|18|EC|DBAP|N|18|6|0|m|FG|S|M|5|None (no degree completed)||YesValid|40|four
140000|USA|M|20|E|DBAD|N|16|3|0|m|PB|SR|M|16|Bachelors (4 years)|Yes|N|45|zero
86597|South-Africa|M|20|E|DT|N|14|2|2|C|PB|S|M|20|Bachelors (4 years)|Yes|YesExpired|80|one
135000|USA|M|5|E|DBAP|N|5|2|0|C|FG|SR|M|1|Bachelors (4 years)|Yes|YesExpired|40|zero
118500|USA|M|15|E|DBAG|N|15|6|1|c|PB|S|M|6|Masters|No|YesExpired|40|five
125000|USA|M|20|E|DBAG|N|15|4|0|C|PB|S|F|15|Associates (2 years)|Yes|YesValid|40|zero
142000|USA|M|13|IC|DBAP|N|6|2|5|C|PB|SE|M|200|Bachelors (4 years)|No|YesValid|50|three
104000|USA|M|20|E|DBAD|Y|20|1|0|c|PB|S|M|9|Bachelors (4 years)|No|N|40|three
80000|Germany|M|15|IC|DT|N|5|2|0|m|PB|SR|M|5|Associates (2 years)||N|40|five
55000|Finland|M|10|EC|DBAG|N|10|3|4|C|PB|SR|M|100|None (no degree completed)||YesExpired|40|three
61400|UK|M|6|E|DT|Y|7|4|2|c|E|C|M|20|Bachelors (4 years)|Yes|N|43|one
100000|USA|M|4|E|DBAG|N|1|2|1|m|PB|S|M|20|Bachelors (4 years)|No|N|40|two
85000|USA|T|1|E|D|N|1|1|1|c|PB|S|M|2|Associates (2 years)|Yes|N|45|one
89000|USA|M|4|E|DBAG|N|1|3|6|m|PB|SR|M|250|Bachelors (4 years)|Yes|N|45|one
60750|Canada|M|10|E|DBAP|N|10|3|1|m|PB|SE|M|57|Bachelors (4 years)|Yes|N|40|zero
93500|USA|M|6|E|DBAG|N|21|2|0|c|LG|S|M|27|Bachelors (4 years)|No|YesValid|40|zero
67500|USA|M|2|E|DBAG|N|2|2|4|C|FG|S|M|50|Bachelors (4 years)|Yes|N|40|zero
101000|USA|M|10|E|DBAG|N|8|2|0|c|PB|SR|M|10|Masters|Yes|N|50|zero
85200|USA|M|10|EC|DT|N|2|1|2|T|PB|SR|F|25|Masters|No|YesExpired|45|five
113000|USA|M|9|E|DBAG|N|2|2|1|m|PB|S|M|30|Associates (2 years)|Yes|YesValid|40|one
125000|USA|M|23|E|DBAP|N|23|6|5|m|PB||M|7500|None (no degree completed)|No|N|50|one
211000|USA|M|20|E|A|Y|4|1|0|C|PB|S|M|938|Associates (2 years)|No|YesExpired|43|zero
145000|USA|M|1|E|DBAP|N|1|1|1|m|PB|S|F|100|Masters|Yes|N|50|zero
30000|Romania|M|12|E|DBAG|Y|10|4|0|t|PB||F|20|Bachelors (4 years)|No|YesExpired|50|zero
86000|USA|M|4|E|D|N|7|2|0|m|PB|S|M|10|Masters|Yes|YesExpired|40|zero
43000|USA|M|2|E|DT|N|2|1|4|T|PB|C|F|3|None (no degree completed)||N|40|zero
55500|Spain|M|3|E|DBAG|N|0|1|0|m|PB|S|M|20|None (no degree completed)||YesExpired|44|zero
29200|South-Africa|M|10|E|D|N|2|1|2|m|PB|S|M|13|Bachelors (4 years)|Yes|N|45|zero
58180|Lithuania|M|3|E|DT|N|3|1|0|c|PB|SE|M|150|Bachelors (4 years)|Yes|YesValid|40|zero
38000|UK|M|3|E|DBAG|N|1|1|2|m|NP|S|M|20|Bachelors (4 years)|No|YesValid|40|one
80000|USA|M|4|E|DA|N|4|2|4|m|PB|SR|M|3|None (no degree completed)||N|40|zero
118000|USA|M|3|E|M|Y|3|1|0|m|PB|C|M|5|Masters|No|N|50|zero
48700|France|M|13|EC|DBAD|N|13|5|3|C|PB|SE|M|10|Bachelors (4 years)|Yes|YesExpired|39|zero
124000|USA|M|14|E|DBAG|N|25|2|0|m|NP|S|M|8|Associates (2 years)|Yes|YesExpired|40|two
93500|USA|M|9|E|DBAG|N|9|2|2|C|PB||F|46|Bachelors (4 years)|Yes|YesValid|44|zero
100000|USA|M|10|E|DBAP|N|25|3|1|T|SG|C|M|200|Associates (2 years)||YesExpired|50|zero
115000|USA|M|6|E|DBAG|Y|6|2|0|m|PB|SE|M|12|None (no degree completed)||N|40|zero
85000|USA|M|5|E|DBAP|N|20|1|0|m|LG|S|F|30|Bachelors (4 years)|Yes|YesExpired|45|one
105000|USA|M|12|E|DBAP|N|12|4|2|T|PB|S|F|29|Bachelors (4 years)|Yes|N|40|two
150000|USA|M|15|E|DT|N|15|4|6|m|PB|S|M|25|Bachelors (4 years)|Yes|YesExpired|40|one
70000|USA|M|1|E|DBAD|Y|1|1|2|T|PB|SE|M|10|Associates (2 years)|Yes|YesValid|55|zero
48000|PuertoRico|M|5|E|AN|N|3|1|1|c|PB|SE|M|20|Bachelors (4 years)|Yes|YesValid|50|zero
90000|USA|M|15|E|DBAG|Y|18|3|0|C|PB|S|M|5|Associates (2 years)|No|YesValid|45|zero
127750|USA|M|21|E|D|N|13|6|5|C|PB|S|M|20|Bachelors (4 years)|No|N|48|one
103000|USA|M|11|E|DBAG|N|11|4|0|c|PB|SR|M|24|Associates (2 years)|Yes|N|45|zero
95000|USA|M|8|E|DBAG|N|8|2|0|C|PB|S|M|30|None (no degree completed)||YesValid|40|five
104495|USA|M|29|E|DBAP|N|20|2|0|m|PB|S|M|43|Masters|No|N|50|zero
93500|USA|M|4|E|DBAP|N|3|1|6|m|PB||M|600|Bachelors (4 years)|No|N|40|zero
100000|USA|M|5|E|AN|N|5|3|4|C|PB|C|M|5|Masters|No|YesValid|40|zero
88000|USA|M|6|EC|DBAP|Y|25|6|1|C|PB||M|24|Associates (2 years)|Yes|YesExpired|46|four
70000|USA|O|1|E|AN|N|1|1|6|T|NP|S|M|4|Masters|Yes|YesValid|45|two
79000|USA|M|4|E|AN|N|4|1|3|c|NP|S|M|4|Bachelors (4 years)|No|N|40|one
71400|USA|M|6|E|DBAP|N|2|2|3|c|PB|S|M|100|Bachelors (4 years)|No|N|42|one
114000|USA|M|10|EC|DBAD|N|10|5|1|m|FG|SR|M|6|Bachelors (4 years)|Yes|YesValid|40|zero
69894|UK|M|9|E|DBAP|N|9|3|0|c|PB|S|M|26|None (no degree completed)||YesValid|37|zero
115000|USA|M|7|E|DA|N|8|2|5|C|PB|SR|M|2|Associates (2 years)||YesValid|40|zero
115200|USA|M|11|E|DBAP|N|11|4|0|m|PB||M|200|Bachelors (4 years)|Yes|N|40|zero
91214|USA|M|10|E|DBAG|N|7|3|0|m|PB|S|M|8|Associates (2 years)|Yes|YesExpired|40|zero
105000|USA|M|15|E|DBAG|N|15|3|1|m|PB|S|M|3|Doctorate/PhD|No|YesValid|40|zero
110000|USA|M|15|E|DT|N|1|4|2|C|PB|S|M|40|Masters|Yes|YesValid|50|five
53000|Romania|M|6|E|DBAG|Y|6|2|6|c|PB|S|M|120|None (no degree completed)|Yes|YesValid|45|zero
156000|USA|M|15|IC|DT|N|12|3|5|m|PB|S|M|5|Bachelors (4 years)|No|YesValid|35|five
200000|USA|M|18|E|DBAG|Y|10|2|3|m|PB|SR|M|55|Bachelors (4 years)|Yes|N|50|zero
120000|USA|M|11|E|DBAP|Y|8|5|1|C|PB|S|M|35|Bachelors (4 years)|Yes|YesValid|50|zero
185000|USA|M|15|E|DBAP|N|7|6|0|C|PB|SR|M|12|None (no degree completed)||N|40|three
108000|Canada|M|15|E|DBAP|N|3|5|2|C|LG|SR|M|150|Masters|Yes|YesValid|37|zero
42000|Slovakia|M|5|E|DT|Y|1|4|1|C|PB|S|M|8|Masters|No|YesValid|44|zero
64000|UK|M|12|E|DBAP|N|9|4|6|C|PB|S|M|200|Masters|Yes|YesValid|40|zero
89500|USA|M|8|E|D|N|12|4|4|C|PB|S|NB|2|Bachelors (4 years)|Yes|YesExpired|45|two
200000|Denmark|MA|20|IC||Y|25|6|0|m|PB|S|M|20|Masters|Yes|N|40|five
260000|USA|M|20|IC|A|Y|10|2|0|m|PB|S|M|5|Masters|Yes|YesExpired|70|five
70000|USA|M|7|E|DT|N|7|2|2|c|PB|S|F|3|Bachelors (4 years)|Yes|N|40|zero
200000|USA|M|12|IC|D|N|2|1|1|C|PB|S|M|10|Bachelors (4 years)|Yes|N|40|five
93480|Switzerland|M|5|E|DBAP|N|5|2|4|T|PB|S||200|Bachelors (4 years)||N|43|zero
150000|USA|M|18|IC|DBAP|Y|18|6|1|T|PB|S|M|100|Bachelors (4 years)|No|YesExpired|40|five
225000|USA|M|15|IC|A|N|15|2|0|m|PB|S|M|50|Bachelors (4 years)|Yes|YesValid|70|three
67500|Canada|M|11|E|DBAG|N|2|3|1|C|PB|S|M|25|Bachelors (4 years)|Yes|YesValid|37|zero
48000|Ukraine|P|2|EC|E|N|15|6|5|m|PB|C|M|30|None (no degree completed)||YesValid|25|five
94000|USA|M|19|E|AN|N|13|1|3|C|LG|S|M|200|Bachelors (4 years)|Yes|N|40|zero
80000|New-Zealand|M|24|E|E|Y|27|3|6|c|PB|S|M|500|None (no degree completed)||YesExpired|38|one
101000|USA|M|10|E|AN|N|10|1|6|C|E|S|M|4|Bachelors (4 years)|Yes|N|40|zero
15000|Romania|M|12|E|DT|N|10|4|4|T|PB|S|M|5|Bachelors (4 years)||YesExpired|40|zero
129800|USA|M|18|E|DBAG|Y|18|2|3|C|PB||M|3500|Associates (2 years)|Yes|YesExpired|45|zero
96000|UK|M|20|E|A|Y|10|2|2|C|PB||M|10|Masters|Yes|YesValid|48|zero
96000|Netherlands|M|24|E|DBAP|Y|18|3|2|C|FG|S|M|150|Masters|Yes|YesExpired|42|zero
175000|Switzerland|M|25|E|DBAP|N|25|2|1|C|PB|S|M|30|Bachelors (4 years)|Yes|YesValid|42|zero
43000|UK|M|4|E|DBAP|N|4|3|4|C|PB|SE|M|2000|None (no degree completed)||N|40|five
113100|USA|M|23|E|A|N|14|2|2|C|PB|S|M|500|Bachelors (4 years)|Yes|N|48|two
108000|USA|M|19|E|DBAG|N|19|3|1|C|PB|SR|F|20|Bachelors (4 years)|No|YesValid|40|four
80000|USA|M|5|E|DBAG|N|5|1|2|m|PB|SR|M|150|Bachelors (4 years)|Yes|N|42|one
110000|USA|M|6|E|DT|N|5|2|6|T|PB|S|M|10|Bachelors (4 years)|No|YesValid|40|five
49000|UK|M|1|E|DBAG|N|1|1|1|m|PB|S|M|180|None (no degree completed)||N|40|zero
136000|USA|O|12|E|DBAG|N|3|2|0|T|PB|S|M|100|Bachelors (4 years)|No|N|40|zero
86000|USA|M|17|E|DBAG|N|1|5|0|T|NP|SE|F|200|Associates (2 years)|No|YesExpired|60|zero
160000|USA|M|11|E|DT|Y|1|2|3|C|PB|S|F|3|Bachelors (4 years)|No|N|40|one
79000|USA|M|10|E|DBAG|N|8|2|2|T|PB|S|M|120|Bachelors (4 years)|Yes|YesValid|40|three
85000|USA|M|18|EC|DBAG|N|10|2|1|C|PB|C|M|32|None (no degree completed)||N|50|two
87000|USA|M|10|E|DBAP|N|10|3|6|m|PB|S|M|500|Bachelors (4 years)|Yes|YesValid|40|one
100000|Canada|M|20|E|D|N|20|3|0|C|PB|S|M|3|Masters|Yes|YesValid|40|two
138000|USA|M|5|E|DBAG|N|5|1|2|C|NP|S|M|60|Bachelors (4 years)|Yes|N|40|two
500000|Switzerland|M|32|IC|DBAG|Y|32|2|6|C|PB|S|M|1000|Masters|Yes|YesValid|70|three
117000|USA|M|13|E|DBAP|Y|13|4|6|C|PB||F|100|Bachelors (4 years)|Yes|N|45|five
189000|USA|M|16|IC|DA|N|30|4|0|c|PB|S|M|2|Bachelors (4 years)|Yes|N|45|five
115000|USA|M|20|E|DBAG|N|20|2|0|m|PB|S|M|125|Masters|No|YesValid|50|zero
153400|USA|M|20|E|DBAP|N|6|2|5|C|PB|C|M|150|Associates (2 years)|Yes|YesValid|40|two
18000|Ukraine|M|5|E|DBAG|N|3|2|1|C|PB|S|M|85|Bachelors (4 years)|No|N|45|zero
95000|USA|M|16|E|DBAP|N|16|3|0|T|PB|S|F|6|Bachelors (4 years)|No|YesExpired|50|five
136500|USA|M|18|E|DBAG|Y|17|3|0|m|PB|SR|F|15|Bachelors (4 years)|Yes|N|45|one
96000|USA|M|5|E|DBAG|N|10|3|6|t|PB|S|F|40|Masters|Yes|N|45|zero
75000|USA|P|4|E|E|Y|3|2|0|C|PB|S|M|7|Bachelors (4 years)|Yes|N|55|zero
69000|Canada|M|10|E|DBAD|N|7|1|3|c|PB|S|M|150|Associates (2 years)|Yes|N|40|zero
82000|USA|M|11|E|DA|Y|7|2|0|T|NP|S|M|31|Bachelors (4 years)|Yes|YesExpired|40|zero
92000|USA|M|10|E|DBAG|N|10|2|0|C|PB|SE|M|20|Bachelors (4 years)|No|N|36|zero
66500|USA|M|11|E|DBAG|N|11|1|0|c|PB|S|M|6|Bachelors (4 years)|Yes|N|45|zero
88000|USA|M|6|E|E|N|6|3|5|C|PB|S|M|6|Bachelors (4 years)|Yes|YesExpired|40|zero
180000|Australia|M|18|IC|DBAP|N|1|1|1|C|FG|S|M|70|Associates (2 years)||YesExpired|40|zero
87400|Austria|M|21|E|M|Y|18|2|0|T|PB|C|M|7|Masters|Yes|YesValid|55|one
128500|USA|M|16|E|A|Y|22|6|0|m|PB|SE|M|9|Masters|Yes|N|50|one
87000|USA|M|4|E|DA|N|5|3|6|T|PB|S|M|3|Masters|Yes|N|42|five
86000|Germany|M|14|E|DA|N|12|1|1|m|PB|S|M|10|None (no degree completed)||N|40|zero
85000|USA|M|16|E|M|Y|1|5|0|C|SG|S|M|15|Bachelors (4 years)|Yes|N|55|one
80500|Canada|M|1|E|DBAP|N|5|3|0|C|PB|S|M|10|Bachelors (4 years)|Yes|N|40|three
17913|Latvia|M|1|E|DBAD|N|1|1|1|C|PB|S|M|6|Bachelors (4 years)||N|40|zero
63000|Germany|M|12|E|DBAD|N|5|1|1|c|PB|SR|M|3|None (no degree completed)|No|YesExpired|40|zero
54000|UK|M|5|E|DBAG|N|5|4|1|c|PB|S|M|23|None (no degree completed)||YesValid|37|two
106000|USA|M|10|E|A|Y|10|3|0|m|PB|S|M|6|Associates (2 years)|Yes|YesExpired|50|one
60650|UK|M|13|E|DBAP|N|13|6|1|c|NP|S|M|75|Bachelors (4 years)|Yes|YesValid|35|one
65000|USA|M|5|E|DBAD|N|5|1|1|C|PB|S|M|10|Associates (2 years)|Yes|YesValid|40|zero
148000|USA|M|16|E|DBAD|N|15|3|4|C|PB|SE|M|70|Bachelors (4 years)|Yes|YesExpired|40|zero
103000|USA|M|5|E|DBAG|Y|7|3|0|C|PB|SR|M|15|None (no degree completed)||YesValid|45|one
126000|UK|M|10|E|E|N|5|3|1|m|PB|SE|F|1500|Bachelors (4 years)|No|N|40|one
62000|Netherlands|M|15|E|DBAG|Y|3|3|2|C|PB|C|M|55|Associates (2 years)|No|N|40|two
120000|USA|M|15|IC|DBAG|N|4|4|4|C|PB||M|12|Bachelors (4 years)|No|N|35|three
92000|USA|M|15|E|DBAG|Y|17|1|2|c|SG|SE|M|1000|Bachelors (4 years)|No|N|40|two
63000|Jersey|M|6|E|DBAG|N|2|1|0|T|PB|S|M|30|Bachelors (4 years)|No|YesValid|38|zero
134000|USA|M|19|E|E|N|13|2|3|m|PB|SE|M|1000|None (no degree completed)||YesValid|40|one
103000|USA|M|15|E|DBAG|N|20|3|2|T|PB|S|F|350|Bachelors (4 years)|Yes|YesExpired|42|five
102000|USA|M|12|E|M|Y|1|1|0|c|E|S|M|50|Bachelors (4 years)|Yes|N|40|five
